CId,SId,Year,Cost,Num
2,551,2011,1800000,10
25,552,2011,2000000,12
12,556,2011,1800000,10
28,566,2011,1500000,8
8,572,2011,1800000,10
1,575,2011,2000000,12
7,585,2011,1800000,10
27,595,2011,1800000,10
24,598,2011,2000000,12
8,601,2011,1800000,10
29,609,2011,2000000,12
10,610,2011,1800000,10
30,612,2011,2000000,12
14,618,2011,2000000,12
23,621,2011,1800000,10
4,625,2011,1500000,8
18,626,2011,1500000,8
24,629,2011,2000000,12
20,634,2011,1500000,8
10,638,2011,1800000,10
18,641,2011,1500000,8
11,642,2011,2000000,12
23,661,2011,1800000,10
13,663,2011,1500000,8
13,669,2011,1500000,8
28,670,2011,1500000,8
29,671,2011,2000000,12
24,672,2011,2000000,12
1,680,2011,2000000,12
28,684,2011,1500000,8
20,685,2011,1500000,8
9,687,2011,1800000,10
2,689,2011,1800000,10
4,697,2011,1500000,8
22,702,2011,1800000,10
7,705,2011,1800000,10
11,711,2011,2000000,12
11,720,2011,2000000,12
16,724,2011,2000000,12
21,726,2011,1800000,10
4,728,2011,1500000,8
24,730,2011,2000000,12
13,734,2011,1500000,8
1,738,2011,2000000,12
9,740,2011,1800000,10
5,743,2011,1500000,8
21,745,2011,1800000,10
25,747,2011,2000000,12
16,754,2011,2000000,12
24,757,2011,2000000,12
1,760,2011,2000000,12
9,761,2011,1800000,10
5,767,2011,1500000,8
4,768,2011,1500000,8
9,775,2011,1800000,10
12,776,2011,1800000,10
9,778,2011,1800000,10
15,783,2011,1800000,10
14,784,2011,2000000,12
1,785,2011,2000000,12
3,802,2011,1500000,8
26,803,2011,1500000,8
9,811,2011,1800000,10
15,813,2011,1800000,10
3,830,2011,1500000,8
22,831,2011,1800000,10
23,843,2011,1800000,10
18,844,2011,1500000,8
19,847,2011,1500000,8
14,849,2011,2000000,12
27,852,2011,1800000,10
19,853,2011,1500000,8
10,869,2011,1800000,10
1,874,2011,2000000,12
21,875,2011,1800000,10
24,876,2011,2000000,12
13,879,2011,1500000,8
11,880,2011,2000000,12
4,888,2011,1500000,8
10,891,2011,1800000,10
16,895,2011,2000000,12
24,897,2011,2000000,12
20,899,2011,1500000,8
28,904,2011,1500000,8
18,905,2011,1500000,8
18,907,2011,1500000,8
2,910,2011,1800000,10
15,913,2011,1800000,10
29,923,2011,2000000,12
20,947,2011,1500000,8
26,950,2011,1500000,8
18,951,2011,1500000,8
12,955,2011,1800000,10
10,960,2011,1800000,10
20,968,2011,1500000,8
5,973,2011,1500000,8
17,975,2011,1800000,10
23,978,2011,1800000,10
2,980,2011,1800000,10
27,990,2011,1800000,10
22,991,2011,1800000,10
28,997,2011,1500000,8
21,998,2011,1800000,10
15,1002,2011,1800000,10
6,1004,2011,1800000,10
16,1009,2011,2000000,12
12,1013,2011,1800000,10
21,1019,2011,1800000,10
29,1023,2011,2000000,12
7,1025,2011,1800000,10
6,1033,2011,1800000,10
25,1035,2011,2000000,12
16,1039,2011,2000000,12
6,1041,2011,1800000,10
1,1052,2011,2000000,12
5,1059,2011,1500000,8
11,1061,2011,2000000,12
10,1062,2011,1800000,10
6,1072,2011,1800000,10
2,1085,2011,1800000,10
23,1086,2011,1800000,10
26,1087,2011,1500000,8
22,1092,2011,1800000,10
2,1096,2011,1800000,10
30,1102,2011,2000000,12
29,1104,2011,2000000,12
19,1106,2011,1500000,8
8,1107,2011,1800000,10
28,1109,2011,1500000,8
26,1122,2011,1500000,8
24,1126,2011,2000000,12
8,1127,2011,1800000,10
14,1152,2011,2000000,12
7,1158,2011,1800000,10
11,1163,2011,2000000,12
15,1165,2011,1800000,10
30,1169,2011,2000000,12
3,1172,2011,1500000,8
26,1173,2011,1500000,8
4,1177,2011,1500000,8
3,1184,2011,1500000,8
24,1186,2011,2000000,12
22,1188,2011,1800000,10
20,1191,2011,1500000,8
1,1196,2011,2000000,12
24,1205,2011,2000000,12
25,1206,2011,2000000,12
5,1216,2011,1500000,8
25,1227,2011,2000000,12
2,1236,2011,1800000,10
4,1240,2011,1500000,8
9,1242,2011,1800000,10
12,1247,2011,1800000,10
25,1248,2011,2000000,12
19,1257,2011,1500000,8
20,1258,2011,1500000,8
16,1262,2011,2000000,12
13,1263,2011,1500000,8
28,1268,2011,1500000,8
3,1275,2011,1500000,8
10,1276,2011,1800000,10
5,1277,2011,1500000,8
21,1278,2011,1800000,10
4,1286,2011,1500000,8
28,1289,2011,1500000,8
2,1291,2011,1800000,10
4,1295,2011,1500000,8
29,1296,2011,2000000,12
3,1297,2011,1500000,8
17,1300,2011,1800000,10
12,1306,2011,1800000,10
15,1307,2011,1800000,10
18,1311,2011,1500000,8
26,1312,2011,1500000,8
30,1313,2011,2000000,12
22,1315,2011,1800000,10
5,1326,2011,1500000,8
29,1332,2011,2000000,12
10,1352,2011,1800000,10
20,1357,2011,1500000,8
24,1363,2011,2000000,12
12,1372,2011,1800000,10
2,1384,2011,1800000,10
5,1390,2011,1500000,8
3,1398,2011,1500000,8
26,1400,2011,1500000,8
16,1404,2011,2000000,12
7,1405,2011,1800000,10
7,1406,2011,1800000,10
7,1409,2011,1800000,10
13,1411,2011,1500000,8
6,1415,2011,1800000,10
30,1417,2011,2000000,12
29,1429,2011,2000000,12
19,1430,2011,1500000,8
4,1437,2011,1500000,8
26,1454,2011,1500000,8
17,1467,2011,1800000,10
1,1468,2011,2000000,12
9,1471,2011,1800000,10
14,1472,2011,2000000,12
2,1479,2011,1800000,10
24,1484,2011,2000000,12
28,1489,2011,1500000,8
21,1491,2011,1800000,10
21,1494,2011,1800000,10
26,1495,2011,1500000,8
13,1497,2011,1500000,8
12,1499,2011,1800000,10
13,1501,2011,1500000,8
24,1502,2011,2000000,12
14,1506,2011,2000000,12
3,1517,2011,1500000,8
9,1522,2011,1800000,10
7,1530,2011,1800000,10
21,1531,2011,1800000,10
19,1534,2011,1500000,8
22,1543,2011,1800000,10
7,1547,2011,1800000,10
28,1549,2011,1500000,8
11,1553,2011,2000000,12
23,1555,2011,1800000,10
28,1557,2011,1500000,8
6,1558,2011,1800000,10
19,1561,2011,1500000,8
20,1569,2011,1500000,8
2,1571,2011,1800000,10
23,1573,2011,1800000,10
19,1578,2011,1500000,8
11,1579,2011,2000000,12
2,1581,2011,1800000,10
7,1584,2011,1800000,10
7,1598,2011,1800000,10
29,1599,2011,2000000,12
7,1602,2011,1800000,10
14,1607,2011,2000000,12
13,1608,2011,1500000,8
12,1611,2011,1800000,10
13,1616,2011,1500000,8
3,1621,2011,1500000,8
1,1625,2011,2000000,12
16,1628,2011,2000000,12
17,1634,2011,1800000,10
15,1638,2011,1800000,10
5,1642,2011,1500000,8
28,1643,2011,1500000,8
13,1644,2011,1500000,8
11,1659,2011,2000000,12
26,1669,2011,1500000,8
24,1670,2011,2000000,12
6,1672,2011,1800000,10
13,1678,2011,1500000,8
6,1680,2011,1800000,10
19,1684,2011,1500000,8
5,1688,2011,1500000,8
28,1696,2011,1500000,8
25,1700,2011,2000000,12
7,1701,2011,1800000,10
20,1702,2011,1500000,8
3,1704,2011,1500000,8
29,1712,2011,2000000,12
15,1713,2011,1800000,10
17,1715,2011,1800000,10
25,1726,2011,2000000,12
30,1727,2011,2000000,12
14,1730,2011,2000000,12
1,1742,2011,2000000,12
11,1747,2011,2000000,12
23,1750,2011,1800000,10
16,1753,2011,2000000,12
22,1756,2011,1800000,10
6,1760,2011,1800000,10
11,1761,2011,2000000,12
14,1767,2011,2000000,12
11,1771,2011,2000000,12
6,1778,2011,1800000,10
18,1782,2011,1500000,8
13,1787,2011,1500000,8
11,1789,2011,2000000,12
17,1792,2011,1800000,10
22,1796,2011,1800000,10
25,1797,2011,2000000,12
21,1804,2011,1800000,10
29,1806,2011,2000000,12
16,1808,2011,2000000,12
29,1812,2011,2000000,12
13,1821,2011,1500000,8
8,1823,2011,1800000,10
7,1828,2011,1800000,10
10,1831,2011,1800000,10
23,1840,2011,1800000,10
30,1843,2011,2000000,12
28,1848,2011,1500000,8
28,1850,2011,1500000,8
10,1851,2011,1800000,10
18,1856,2011,1500000,8
19,1860,2011,1500000,8
9,1862,2011,1800000,10
26,1865,2011,1500000,8
14,1870,2011,2000000,12
1,1873,2011,2000000,12
25,1876,2011,2000000,12
12,1879,2011,1800000,10
14,1888,2011,2000000,12
9,1889,2011,1800000,10
19,1892,2011,1500000,8
21,1904,2011,1800000,10
25,1907,2011,2000000,12
21,1909,2011,1800000,10
18,1917,2011,1500000,8
30,1919,2011,2000000,12
7,1921,2011,1800000,10
19,1941,2011,1500000,8
8,1946,2011,1800000,10
18,1948,2011,1500000,8
8,1949,2011,1800000,10
5,1959,2011,1500000,8
6,1962,2011,1800000,10
3,1966,2011,1500000,8
27,1969,2011,1800000,10
10,1970,2011,1800000,10
29,1979,2011,2000000,12
24,1985,2011,2000000,12
26,1987,2011,1500000,8
3,1991,2011,1500000,8
16,1992,2011,2000000,12
23,2003,2011,1800000,10
30,2009,2011,2000000,12
17,2012,2011,1800000,10
12,2014,2011,1800000,10
14,2015,2011,2000000,12
8,2022,2011,1800000,10
10,2025,2011,1800000,10
9,2028,2011,1800000,10
28,2035,2011,1500000,8
20,2037,2011,1500000,8
17,2055,2011,1800000,10
13,2058,2011,1500000,8
18,2060,2011,1500000,8
3,2061,2011,1500000,8
24,2069,2011,2000000,12
1,2079,2011,2000000,12
19,2081,2011,1500000,8
12,2084,2011,1800000,10
22,2085,2011,1800000,10
20,2088,2011,1500000,8
2,2090,2011,1800000,10
12,2091,2011,1800000,10
15,2098,2011,1800000,10
2,2101,2011,1800000,10
22,2102,2011,1800000,10
27,2108,2011,1800000,10
28,2112,2011,1500000,8
21,2119,2011,1800000,10
12,2121,2011,1800000,10
28,2122,2011,1500000,8
1,2124,2011,2000000,12
20,2128,2011,1500000,8
22,2146,2011,1800000,10
6,2151,2011,1800000,10
8,2158,2011,1800000,10
16,2160,2011,2000000,12
15,2164,2011,1800000,10
25,2177,2011,2000000,12
16,2180,2011,2000000,12
17,2189,2011,1800000,10
9,2190,2011,1800000,10
10,2194,2011,1800000,10
19,2196,2011,1500000,8
11,2199,2011,2000000,12
30,2202,2011,2000000,12
10,2206,2011,1800000,10
14,2227,2011,2000000,12
8,2232,2011,1800000,10
20,2234,2011,1500000,8
6,2237,2011,1800000,10
15,2239,2011,1800000,10
13,2247,2011,1500000,8
30,2251,2011,2000000,12
8,2252,2011,1800000,10
7,2255,2011,1800000,10
29,2257,2011,2000000,12
26,2262,2011,1500000,8
29,2265,2011,2000000,12
15,2270,2011,1800000,10
15,2272,2011,1800000,10
22,2281,2011,1800000,10
22,2284,2011,1800000,10
18,2285,2011,1500000,8
3,2298,2011,1500000,8
8,2302,2011,1800000,10
2,2308,2011,1800000,10
28,2313,2011,1500000,8
23,2316,2011,1800000,10
26,2322,2011,1500000,8
17,2325,2011,1800000,10
27,2328,2011,1800000,10
18,2334,2011,1500000,8
17,2335,2011,1800000,10
25,2354,2011,2000000,12
21,2358,2011,1800000,10
26,2363,2011,1500000,8
7,2366,2011,1800000,10
11,2372,2011,2000000,12
29,2378,2011,2000000,12
17,2384,2011,1800000,10
2,2388,2011,1800000,10
14,2394,2011,2000000,12
9,2399,2011,1800000,10
11,2404,2011,2000000,12
19,2405,2011,1500000,8
20,2407,2011,1500000,8
23,2408,2011,1800000,10
1,2410,2011,2000000,12
12,2411,2011,1800000,10
6,2416,2011,1800000,10
3,2421,2011,1500000,8
13,2422,2011,1500000,8
22,2433,2011,1800000,10
4,2435,2011,1500000,8
1,2437,2011,2000000,12
27,2443,2011,1800000,10
9,2451,2011,1800000,10
10,2455,2011,1800000,10
4,2458,2011,1500000,8
29,2459,2011,2000000,12
2,2460,2011,1800000,10
10,2462,2011,1800000,10
4,2463,2011,1500000,8
26,2471,2011,1500000,8
17,2478,2011,1800000,10
28,2483,2011,1500000,8
21,2485,2011,1800000,10
6,2489,2011,1800000,10
12,2490,2011,1800000,10
7,2494,2011,1800000,10
30,2501,2011,2000000,12
21,2506,2011,1800000,10
16,2509,2011,2000000,12
14,2514,2011,2000000,12
14,2516,2011,2000000,12
16,2518,2011,2000000,12
17,2526,2011,1800000,10
11,2528,2011,2000000,12
6,2533,2011,1800000,10
5,2544,2011,1500000,8
13,2546,2011,1500000,8
4,2549,2011,1500000,8
15,2550,2011,1800000,10
16,2560,2011,2000000,12
20,2565,2011,1500000,8
20,2568,2011,1500000,8
4,2576,2011,1500000,8
14,2577,2011,2000000,12
23,2592,2011,1800000,10
15,2600,2011,1800000,10
11,2603,2011,2000000,12
15,2606,2011,1800000,10
4,2614,2011,1500000,8
2,2624,2011,1800000,10
26,2641,2011,1500000,8
14,2647,2011,2000000,12
22,2663,2011,1800000,10
21,2666,2011,1800000,10
15,2676,2011,1800000,10
29,2683,2011,2000000,12
5,2685,2011,1500000,8
9,2689,2011,1800000,10
17,2691,2011,1800000,10
9,2699,2011,1800000,10
5,2701,2011,1500000,8
13,2702,2011,1500000,8
18,2705,2011,1500000,8
9,2706,2011,1800000,10
23,2711,2011,1800000,10
3,2716,2011,1500000,8
16,2717,2011,2000000,12
21,2722,2011,1800000,10
10,2726,2011,1800000,10
5,2727,2011,1500000,8
15,2738,2011,1800000,10
25,2739,2011,2000000,12
19,2740,2011,1500000,8
14,2741,2011,2000000,12
24,2743,2011,2000000,12
4,2744,2011,1500000,8
27,2746,2011,1800000,10
28,2760,2011,1500000,8
27,2768,2011,1800000,10
20,2770,2011,1500000,8
9,2773,2011,1800000,10
17,2781,2011,1800000,10
11,2786,2011,2000000,12
4,2793,2011,1500000,8
22,2796,2011,1800000,10
24,2801,2011,2000000,12
15,2808,2011,1800000,10
6,2811,2011,1800000,10
17,2813,2011,1800000,10
14,2814,2011,2000000,12
23,2817,2011,1800000,10
9,2818,2011,1800000,10
8,2819,2011,1800000,10
30,2822,2011,2000000,12
15,2823,2011,1800000,10
30,2824,2011,2000000,12
8,2825,2011,1800000,10
10,2831,2011,1800000,10
24,2832,2011,2000000,12
11,2834,2011,2000000,12
1,2837,2011,2000000,12
6,2839,2011,1800000,10
1,2840,2011,2000000,12
1,2845,2011,2000000,12
2,2859,2011,1800000,10
10,2866,2011,1800000,10
21,2870,2011,1800000,10
30,2874,2011,2000000,12
2,2875,2011,1800000,10
3,2876,2011,1500000,8
23,2882,2011,1800000,10
22,2886,2011,1800000,10
24,2898,2011,2000000,12
8,2902,2011,1800000,10
5,2906,2011,1500000,8
7,2911,2011,1800000,10
21,2913,2011,1800000,10
18,2933,2011,1500000,8
26,2934,2011,1500000,8
27,2936,2011,1800000,10
6,2938,2011,1800000,10
9,2940,2011,1800000,10
19,2947,2011,1500000,8
15,2952,2011,1800000,10
30,2954,2011,2000000,12
5,2955,2011,1500000,8
16,2963,2011,2000000,12
4,2964,2011,1500000,8
26,2968,2011,1500000,8
10,2970,2011,1800000,10
1,2971,2011,2000000,12
10,2983,2011,1800000,10
21,2985,2011,1800000,10
23,2989,2011,1800000,10
1,2991,2011,2000000,12
4,2993,2011,1500000,8
30,2994,2011,2000000,12
16,2997,2011,2000000,12
1,2999,2011,2000000,12
19,3011,2011,1500000,8
19,3013,2011,1500000,8
5,3017,2011,1500000,8
22,3026,2011,1800000,10
25,3029,2011,2000000,12
18,3030,2011,1500000,8
19,3034,2011,1500000,8
17,3042,2011,1800000,10
17,3046,2011,1800000,10
8,3047,2011,1800000,10
11,3052,2011,2000000,12
3,3058,2011,1500000,8
9,3061,2011,1800000,10
16,3073,2011,2000000,12
25,3082,2011,2000000,12
29,3085,2011,2000000,12
29,3091,2011,2000000,12
1,3101,2011,2000000,12
24,3102,2011,2000000,12
12,3110,2011,1800000,10
4,3114,2011,1500000,8
26,3118,2011,1500000,8
21,3124,2011,1800000,10
2,3129,2011,1800000,10
27,3136,2011,1800000,10
29,3137,2011,2000000,12
19,3139,2011,1500000,8
4,3141,2011,1500000,8
27,3143,2011,1800000,10
3,3144,2011,1500000,8
14,3147,2011,2000000,12
10,3148,2011,1800000,10
25,3151,2011,2000000,12
18,3157,2011,1500000,8
8,3165,2011,1800000,10
24,3176,2011,2000000,12
17,3180,2011,1800000,10
22,3188,2011,1800000,10
5,3189,2011,1500000,8
3,3192,2011,1500000,8
4,3196,2011,1500000,8
7,3200,2011,1800000,10
19,3203,2011,1500000,8
12,3210,2011,1800000,10
18,3211,2011,1500000,8
18,3218,2011,1500000,8
22,3225,2011,1800000,10
11,3226,2011,2000000,12
25,3229,2011,2000000,12
12,3235,2011,1800000,10
25,3237,2011,2000000,12
9,3238,2011,1800000,10
22,3244,2011,1800000,10
5,3248,2011,1500000,8
5,3249,2011,1500000,8
11,3253,2011,2000000,12
7,3255,2011,1800000,10
26,3258,2011,1500000,8
26,3265,2011,1500000,8
11,3268,2011,2000000,12
1,3275,2011,2000000,12
29,3281,2011,2000000,12
2,3284,2011,1800000,10
20,3288,2011,1500000,8
12,3289,2011,1800000,10
3,3290,2011,1500000,8
12,3304,2011,1800000,10
8,3309,2011,1800000,10
6,3310,2011,1800000,10
13,3315,2011,1500000,8
21,3316,2011,1800000,10
9,3320,2011,1800000,10
10,3323,2011,1800000,10
1,3324,2011,2000000,12
1,3327,2011,2000000,12
18,3328,2011,1500000,8
17,3337,2011,1800000,10
26,3340,2011,1500000,8
25,3343,2011,2000000,12
20,3345,2011,1500000,8
22,3347,2011,1800000,10
16,3360,2011,2000000,12
7,3361,2011,1800000,10
11,3364,2011,2000000,12
27,3366,2011,1800000,10
26,3376,2011,1500000,8
18,3379,2011,1500000,8
12,3388,2011,1800000,10
14,3391,2011,2000000,12
25,3398,2011,2000000,12
28,3405,2011,1500000,8
16,3415,2011,2000000,12
24,3425,2011,2000000,12
5,3435,2011,1500000,8
23,3436,2011,1800000,10
17,3437,2011,1800000,10
19,3440,2011,1500000,8
17,3441,2011,1800000,10
1,3447,2011,2000000,12
3,3452,2011,1500000,8
9,3454,2011,1800000,10
27,3457,2011,1800000,10
18,3461,2011,1500000,8
21,3468,2011,1800000,10
27,3469,2011,1800000,10
2,3473,2011,1800000,10
23,3474,2011,1800000,10
12,3478,2011,1800000,10
14,3484,2011,2000000,12
13,3496,2011,1500000,8
2,3499,2011,1800000,10
12,3504,2011,1800000,10
27,3507,2011,1800000,10
22,3514,2011,1800000,10
16,3516,2011,2000000,12
25,3519,2011,2000000,12
27,3522,2011,1800000,10
27,3537,2011,1800000,10
12,3538,2011,1800000,10
13,3546,2011,1500000,8
23,3548,2011,1800000,10
2,3549,2011,1800000,10
20,3558,2011,1500000,8
7,3571,2011,1800000,10
5,3585,2011,1500000,8
29,3587,2011,2000000,12
27,3591,2011,1800000,10
22,3611,2011,1800000,10
10,3612,2011,1800000,10
3,3615,2011,1500000,8
30,3622,2011,2000000,12
27,3627,2011,1800000,10
14,3628,2011,2000000,12
4,3634,2011,1500000,8
5,3636,2011,1500000,8
8,3637,2011,1800000,10
27,3638,2011,1800000,10
6,3645,2011,1800000,10
14,3647,2011,2000000,12
28,3649,2011,1500000,8
1,3653,2011,2000000,12
3,3660,2011,1500000,8
29,3665,2011,2000000,12
25,3675,2011,2000000,12
26,3676,2011,1500000,8
5,3678,2011,1500000,8
13,3684,2011,1500000,8
26,3686,2011,1500000,8
27,3687,2011,1800000,10
8,3691,2011,1800000,10
12,3699,2011,1800000,10
11,3702,2011,2000000,12
23,3704,2011,1800000,10
27,3724,2011,1800000,10
27,3737,2011,1800000,10
16,3748,2011,2000000,12
3,3754,2011,1500000,8
20,3760,2011,1500000,8
22,3762,2011,1800000,10
29,3779,2011,2000000,12
8,3780,2011,1800000,10
14,3795,2011,2000000,12
16,3798,2011,2000000,12
19,3799,2011,1500000,8
16,3802,2011,2000000,12
17,3818,2011,1800000,10
17,3826,2011,1800000,10
24,3828,2011,2000000,12
13,3829,2011,1500000,8
9,3830,2011,1800000,10
30,3833,2011,2000000,12
15,3835,2011,1800000,10
14,3839,2011,2000000,12
12,3842,2011,1800000,10
18,3845,2011,1500000,8
30,3848,2011,2000000,12
23,3850,2011,1800000,10
9,3851,2011,1800000,10
20,3852,2011,1500000,8
20,3853,2011,1500000,8
28,3862,2011,1500000,8
12,3878,2011,1800000,10
27,3886,2011,1800000,10
28,3887,2011,1500000,8
5,3895,2011,1500000,8
18,3903,2011,1500000,8
8,3905,2011,1800000,10
23,3909,2011,1800000,10
30,3912,2011,2000000,12
28,3914,2011,1500000,8
2,3917,2011,1800000,10
21,3935,2011,1800000,10
3,3941,2011,1500000,8
6,3943,2011,1800000,10
7,3953,2011,1800000,10
23,3957,2011,1800000,10
13,3964,2011,1500000,8
10,3965,2011,1800000,10
8,3966,2011,1800000,10
28,3967,2011,1500000,8
23,3969,2011,1800000,10
7,3974,2011,1800000,10
29,3985,2011,2000000,12
24,3992,2011,2000000,12
18,3993,2011,1500000,8
22,3995,2011,1800000,10
21,3999,2011,1800000,10
30,4000,2011,2000000,12
21,4003,2011,1800000,10
27,4007,2011,1800000,10
28,4013,2011,1500000,8
28,4018,2011,1500000,8
23,4028,2011,1800000,10
11,4031,2011,2000000,12
19,4037,2011,1500000,8
19,4041,2011,1500000,8
13,4043,2011,1500000,8
5,4045,2011,1500000,8
20,4047,2011,1500000,8
2,4051,2011,1800000,10
29,4052,2011,2000000,12
15,4060,2011,1800000,10
6,4067,2011,1800000,10
24,4070,2011,2000000,12
6,4073,2011,1800000,10
22,4075,2011,1800000,10
30,4095,2011,2000000,12
6,4103,2011,1800000,10
3,4104,2011,1500000,8
23,7,2012,2000000,12
20,9,2012,1500000,8
13,11,2012,1800000,10
14,15,2012,1800000,10
2,22,2012,2000000,12
8,31,2012,1800000,10
4,32,2012,1800000,10
7,33,2012,2000000,12
30,36,2012,2000000,12
1,38,2012,2000000,12
12,40,2012,2000000,12
1,46,2012,2000000,12
3,48,2012,1800000,10
28,50,2012,1800000,10
1,54,2012,2000000,12
29,61,2012,1800000,10
25,64,2012,1800000,10
3,66,2012,1800000,10
11,69,2012,1500000,8
22,70,2012,1800000,10
26,77,2012,2000000,12
29,85,2012,1800000,10
15,92,2012,1800000,10
30,99,2012,2000000,12
5,100,2012,1500000,8
9,113,2012,1500000,8
4,116,2012,1800000,10
20,119,2012,1500000,8
1,120,2012,2000000,12
5,134,2012,1500000,8
21,137,2012,1800000,10
27,148,2012,1500000,8
9,160,2012,1500000,8
9,164,2012,1500000,8
28,171,2012,1800000,10
16,181,2012,2000000,12
6,185,2012,2000000,12
14,186,2012,1800000,10
7,188,2012,2000000,12
29,189,2012,1800000,10
7,191,2012,2000000,12
9,195,2012,1500000,8
23,203,2012,2000000,12
22,204,2012,1800000,10
20,205,2012,1500000,8
18,209,2012,2000000,12
27,219,2012,1500000,8
7,221,2012,2000000,12
14,222,2012,1800000,10
24,230,2012,1500000,8
6,233,2012,2000000,12
11,239,2012,1500000,8
9,244,2012,1500000,8
12,245,2012,2000000,12
10,248,2012,1500000,8
15,250,2012,1800000,10
17,252,2012,1800000,10
10,256,2012,1500000,8
28,259,2012,1800000,10
27,272,2012,1500000,8
22,277,2012,1800000,10
12,281,2012,2000000,12
20,286,2012,1500000,8
20,287,2012,1500000,8
22,291,2012,1800000,10
19,292,2012,1500000,8
17,301,2012,1800000,10
30,314,2012,2000000,12
22,315,2012,1800000,10
20,320,2012,1500000,8
16,328,2012,2000000,12
